Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
E14 9NQ,Yes,51.497203,-0.013565,537987,179455,TQ379794,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2011-01-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028A","Urban major conurbation",London,5,2,E01004215,,E02000891,"Tower Hamlets 028",E43000220,E00167108,E14000882,16624,1,0,2020-02-19,"Crossharbour and London Arena",0.178588,E,E14,"Metropolitan Police","Thames Water",9C3XFXWP+VH,68500
E14 9NR,Yes,51.505583,-0.006166,538475,180401,TQ384804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2006-10-01,,"Tower Hamlets, unparished area","",28,19,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,5,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167147,E14000882,16738,1,0,2020-02-19,"Blackwall",0.260571,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+6G,68500
E14 9NS,Yes,51.502414,-0.007558,538388,180046,TQ383800,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",105,45,"Greater London","Tower Hamlets","Tower Hamlets 028D","Urban major conurbation",London,4,2,E01004221,,E02000891,"Tower Hamlets 028",E43000220,E00021223,E14000882,15260,1,0,2020-02-19,"Blackwall",0.602411,E,E14,"Metropolitan Police","Thames Water",9C3XGX2R+XX,68500
E14 9NT,Yes,51.502207,-0.008042,538355,180022,TQ383800,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2003-06-01,,"Tower Hamlets, unparished area","",46,26,"Greater London","Tower Hamlets","Tower Hamlets 028D","Urban major conurbation",London,6,2,E01004221,,E02000891,"Tower Hamlets 028",E43000220,E00021223,E14000882,15260,1,0,2020-02-19,"Blackwall",0.627485,E,E14,"Metropolitan Police","Thames Water",9C3XGX2R+VQ,68500
E14 9NU,Yes,51.502227,-0.007638,538383,180025,TQ383800,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1998-06-01,,"Tower Hamlets, unparished area","",36,22,"Greater London","Tower Hamlets","Tower Hamlets 028D","Urban major conurbation",London,5,2,E01004221,,E02000891,"Tower Hamlets 028",E43000220,E00021223,E14000882,15260,1,0,2020-02-19,"Blackwall",0.623399,E,E14,"Metropolitan Police","Thames Water",9C3XGX2R+VW,68500
E14 9NW,Yes,51.507795,-0.011331,538110,180637,TQ381806,"Greater London","Tower Hamlets","Poplar",E09000030,E05009328,England,E11000009,"Poplar and Limehouse",2017-10-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028B","Urban major conurbation",London,7,2,E01004219,,E02000891,"Tower Hamlets 028",E43000220,E00167180,E14000882,6380,1,0,2020-02-19,"Blackwall",0.283305,E,E14,"Metropolitan Police","Thames Water",9C3XGX5Q+4F,68500
E14 9NX,Yes,51.502555,-0.007883,538365,180061,TQ383800,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1997-12-01,,"Tower Hamlets, unparished area","",13,8,"Greater London","Tower Hamlets","Tower Hamlets 028D","Urban major conurbation",London,5,2,E01004221,,E02000891,"Tower Hamlets 028",E43000220,E00021223,E14000882,15260,1,0,2020-02-19,"Blackwall",0.588039,E,E14,"Metropolitan Police","Thames Water",9C3XGX3R+2R,68500
E14 9NY,Yes,51.502884,-0.008186,538343,180097,TQ383800,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1998-06-01,,"Tower Hamlets, unparished area","",71,40,"Greater London","Tower Hamlets","Tower Hamlets 028D","Urban major conurbation",London,6,2,E01004221,,E02000891,"Tower Hamlets 028",E43000220,E00021223,E14000882,15260,1,0,2020-02-19,"Blackwall",0.55369,E,E14,"Metropolitan Police","Thames Water",9C3XGX3R+5P,68500
E14 9NZ,Yes,51.505478,-0.0063,538466,180389,TQ384803,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2005-02-01,,"Tower Hamlets, unparished area","",60,33,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,5,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167149,E14000882,16738,1,0,2020-02-19,"Blackwall",0.269405,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+5F,68500
E14 9PA,Yes,51.505738,-0.005194,538542,180420,TQ385804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2003-05-01,,"Tower Hamlets, unparished area","",104,62,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,7,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167137,E14000882,16738,1,0,2020-02-19,"Blackwall",0.272119,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+7W,68500
E14 9PB,Yes,51.505738,-0.005194,538542,180420,TQ385804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2003-09-01,,"Tower Hamlets, unparished area","",118,73,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,7,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167137,E14000882,16738,1,0,2020-02-19,"Blackwall",0.272119,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+7W,68500
E14 9PE,Yes,51.50712,-0.007165,538401,180570,TQ384805,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1999-06-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028I","Urban major conurbation",London,4,2,E01032780,,E02000891,"Tower Hamlets 028",E43000220,E00167142,E14000882,17778,1,0,2020-02-19,"Blackwall",0.0792152,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+R4,68500
E14 9PF,Yes,51.506197,-0.005217,538539,180471,TQ385804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2003-11-01,,"Tower Hamlets, unparished area","",86,58,"Greater London","Tower Hamlets","Tower Hamlets 028E","Urban major conurbation",London,8,2,E01032776,,E02000891,"Tower Hamlets 028",E43000220,E00167148,E14000882,24799,1,0,2020-02-19,"Blackwall",0.22907,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+FW,68500
E14 9PJ,Yes,51.506197,-0.005217,538539,180471,TQ385804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2003-11-01,,"Tower Hamlets, unparished area","",102,61,"Greater London","Tower Hamlets","Tower Hamlets 028E","Urban major conurbation",London,8,2,E01032776,,E02000891,"Tower Hamlets 028",E43000220,E00167148,E14000882,24799,1,0,2020-02-19,"Blackwall",0.22907,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+FW,68500
E14 9PL,Yes,51.506291,-0.004406,538595,180483,TQ385804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2004-01-01,,"Tower Hamlets, unparished area","",125,76,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,7,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167151,E14000882,16738,1,0,2020-02-19,"Blackwall",0.259986,E,E14,"Metropolitan Police","Thames Water",9C3XGX4W+G6,68500
E14 9PN,Yes,51.511043,-0.008896,538269,181003,TQ382810,"Greater London","Tower Hamlets","Poplar",E09000030,E05009328,England,E11000009,"Poplar and Limehouse",1999-12-01,,"Tower Hamlets, unparished area","",53,13,"Greater London","Tower Hamlets","Tower Hamlets 028B","Urban major conurbation",London,5,2,E01004219,,E02000891,"Tower Hamlets 028",E43000220,E00167181,E14000882,6380,1,0,2020-02-19,"All Saints",0.265441,E,E14,"Metropolitan Police","Thames Water",9C3XGX6R+CC,68500
E14 9PP,Yes,51.511136,-0.008013,538330,181015,TQ383810,"Greater London","Tower Hamlets","Poplar",E09000030,E05009328,England,E11000009,"Poplar and Limehouse",1999-06-01,,"Tower Hamlets, unparished area","",30,17,"Greater London","Tower Hamlets","Tower Hamlets 028B","Urban major conurbation",London,4,2,E01004219,,E02000891,"Tower Hamlets 028",E43000220,E00167181,E14000882,6380,1,0,2020-02-19,"All Saints",0.327246,E,E14,"Metropolitan Police","Thames Water",9C3XGX6R+FQ,68500
E14 9PQ,Yes,51.506856,-0.004324,538599,180546,TQ385805,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2007-08-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028E","Urban major conurbation",London,6,2,E01032776,,E02000891,"Tower Hamlets 028",E43000220,E00167139,E14000882,24799,1,0,2020-02-19,"Blackwall",0.228671,E,E14,"Metropolitan Police","Thames Water",9C3XGX4W+P7,68500
E14 9PS,Yes,51.509082,-0.004644,538570,180793,TQ385807,"Greater London","Tower Hamlets","Poplar",E09000030,E05009328,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",35,20,"Greater London","Tower Hamlets","Tower Hamlets 028F","Urban major conurbation",London,14,2,E01032777,,E02000891,"Tower Hamlets 028",E43000220,E00167141,E14000882,15657,1,0,2020-02-19,"East India",0.163348,E,E14,"Metropolitan Police","Thames Water",9C3XGX5W+J4,68500
E14 9PT,Yes,51.503381,-0.008856,538295,180151,TQ382801,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1987-04-01,,"Tower Hamlets, unparished area","",105,41,"Greater London","Tower Hamlets","Tower Hamlets 028I","Urban major conurbation",London,8,2,E01032780,,E02000891,"Tower Hamlets 028",E43000220,E00021238,E14000882,17778,1,0,2020-02-19,"Blackwall",0.507091,E,E14,"Metropolitan Police","Thames Water",9C3XGX3R+9F,68500
E14 9PW,Yes,51.506291,-0.004406,538595,180483,TQ385804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2004-05-01,,"Tower Hamlets, unparished area","",136,74,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,7,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167151,E14000882,16738,1,0,2020-02-19,"Blackwall",0.259986,E,E14,"Metropolitan Police","Thames Water",9C3XGX4W+G6,68500
E14 9PX,Yes,51.506291,-0.004406,538595,180483,TQ385804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2004-08-01,,"Tower Hamlets, unparished area","",95,50,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,7,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167151,E14000882,16738,1,0,2020-02-19,"Blackwall",0.259986,E,E14,"Metropolitan Police","Thames Water",9C3XGX4W+G6,68500
E14 9PY,Yes,51.503283,-0.009451,538254,180139,TQ382801,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1990-02-01,,"Tower Hamlets, unparished area","",55,21,"Greater London","Tower Hamlets","Tower Hamlets 028I","Urban major conurbation",London,8,2,E01032780,,E02000891,"Tower Hamlets 028",E43000220,E00021238,E14000882,17778,1,0,2020-02-19,"Blackwall",0.528159,E,E14,"Metropolitan Police","Thames Water",9C3XGX3R+86,68500
E14 9PZ,Yes,51.502893,-0.009785,538232,180095,TQ382800,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1990-02-01,,"Tower Hamlets, unparished area","",15,8,"Greater London","Tower Hamlets","Tower Hamlets 028I","Urban major conurbation",London,8,2,E01032780,,E02000891,"Tower Hamlets 028",E43000220,E00021238,E14000882,17778,1,0,2020-02-19,"Blackwall",0.576413,E,E14,"Metropolitan Police","Thames Water",9C3XGX3R+53,68500
E14 9QB,Yes,51.507425,-0.007024,538410,180604,TQ384806,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028I","Urban major conurbation",London,4,2,E01032780,,E02000891,"Tower Hamlets 028",E43000220,E00167142,E14000882,17778,1,0,2020-02-19,"Blackwall",0.0474769,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+X5,68500
E14 9QD,Yes,51.49584,-0.014933,537896,179301,TQ378793,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1992-01-01,,"Tower Hamlets, unparished area","",133,66,"Greater London","Tower Hamlets","Tower Hamlets 028A","Urban major conurbation",London,7,2,E01004215,,E02000891,"Tower Hamlets 028",E43000220,E00167110,E14000882,16624,1,0,2020-02-19,"Crossharbour and London Arena",9.48713E-05,E,E14,"Metropolitan Police","Thames Water",9C3XFXWP+82,68500
E14 9QE,Yes,51.508656,-0.007503,538373,180740,TQ383807,"Greater London","Tower Hamlets","Poplar",E09000030,E05009328,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028B","Urban major conurbation",London,3,2,E01004219,,E02000891,"Tower Hamlets 028",E43000220,E00167150,E14000882,6380,1,0,2020-02-19,"Blackwall",0.0934679,E,E14,"Metropolitan Police","Thames Water",9C3XGX5R+FX,68500
E14 9QF,Yes,51.499311,-0.019121,537595,179679,TQ375796,"Greater London","Tower Hamlets","Canary Wharf",E09000030,E05009323,England,E11000009,"Poplar and Limehouse",2019-08-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 032C","Urban major conurbation",London,4,2,E01032772,,E02006853,"Tower Hamlets 032",E43000220,E00167132,E14000882,11466,1,0,2020-02-19,"South Quay",0.17847,E,E14,"Metropolitan Police","Thames Water",9C3XFXXJ+P9,64700
E14 9QJ,Yes,51.506291,-0.004406,538595,180483,TQ385804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2004-08-01,,"Tower Hamlets, unparished area","",67,39,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,7,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167151,E14000882,16738,1,0,2020-02-19,"Blackwall",0.259986,E,E14,"Metropolitan Police","Thames Water",9C3XGX4W+G6,68500
E14 9QN,Yes,51.509429,-0.002181,538740,180836,TQ387808,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2011-05-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028F","Urban major conurbation",London,10,2,E01032777,,E02000891,"Tower Hamlets 028",E43000220,E00167141,E14000882,15657,1,0,2020-02-19,"East India",0.0838129,E,E14,"Metropolitan Police","Thames Water",9C3XGX5X+Q4,68500
E14 9QQ,Yes,51.504615,-0.008485,538317,180289,TQ383802,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1987-04-01,,"Tower Hamlets, unparished area","",27,15,"Greater London","Tower Hamlets","Tower Hamlets 028I","Urban major conurbation",London,6,2,E01032780,,E02000891,"Tower Hamlets 028",E43000220,E00021238,E14000882,17778,1,0,2020-02-19,"Blackwall",0.367727,E,E14,"Metropolitan Police","Thames Water",9C3XGX3R+RJ,68500
E14 9QR,Yes,51.505909,-0.0068,538430,180436,TQ384804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",16,6,"Greater London","Tower Hamlets","Tower Hamlets 028I","Urban major conurbation",London,4,2,E01032780,,E02000891,"Tower Hamlets 028",E43000220,E00167142,E14000882,17778,1,0,2020-02-19,"Blackwall",0.215742,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+97,68500
E14 9QS,Yes,51.510124,0.000186,538902,180918,TQ389809,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2003-11-01,,"Tower Hamlets, unparished area","",115,57,"Greater London","Tower Hamlets","Tower Hamlets 028G","Urban major conurbation",London,8,2,E01032778,,E02000891,"Tower Hamlets 028",E43000220,E00167126,E14000882,16614,1,0,2020-02-19,"East India",0.238454,E,E14,"Metropolitan Police","Thames Water",9F32G262+23,68500
E14 9QT,Yes,51.506405,-0.005842,538495,180493,TQ384804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2004-08-01,,"Tower Hamlets, unparished area","",117,67,"Greater London","Tower Hamlets","Tower Hamlets 028E","Urban major conurbation",London,7,2,E01032776,,E02000891,"Tower Hamlets 028",E43000220,E00167120,E14000882,24799,1,0,2020-02-19,"Blackwall",0.185505,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+HM,68500
E14 9QU,Yes,51.505812,-0.005882,538494,180427,TQ384804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2005-01-01,,"Tower Hamlets, unparished area","",166,72,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,7,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167147,E14000882,16738,1,0,2020-02-19,"Blackwall",0.243145,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+8J,68500
E14 9QW,Yes,51.504103,-0.008493,538318,180232,TQ383802,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1986-07-01,,"Tower Hamlets, unparished area","",20,14,"Greater London","Tower Hamlets","Tower Hamlets 028I","Urban major conurbation",London,7,2,E01032780,,E02000891,"Tower Hamlets 028",E43000220,E00021238,E14000882,17778,1,0,2020-02-19,"Blackwall",0.423351,E,E14,"Metropolitan Police","Thames Water",9C3XGX3R+JJ,68500
E14 9QX,Yes,51.505812,-0.005882,538494,180427,TQ384804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2005-01-01,,"Tower Hamlets, unparished area","",131,50,"Greater London","Tower Hamlets","Tower Hamlets 028H","Urban major conurbation",London,7,2,E01032779,,E02000891,"Tower Hamlets 028",E43000220,E00167147,E14000882,16738,1,0,2020-02-19,"Blackwall",0.243145,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+8J,68500
E14 9QZ,Yes,51.506473,-0.007194,538401,180498,TQ384804,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1997-12-01,,"Tower Hamlets, unparished area","",62,24,"Greater London","Tower Hamlets","Tower Hamlets 028I","Urban major conurbation",London,5,2,E01032780,,E02000891,"Tower Hamlets 028",E43000220,E00167142,E14000882,17778,1,0,2020-02-19,"Blackwall",0.150988,E,E14,"Metropolitan Police","Thames Water",9C3XGX4V+H4,68500
E14 9RB,Yes,51.496342,-0.016452,537789,179354,TQ377793,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1990-02-01,,"Tower Hamlets, unparished area","",26,15,"Greater London","Tower Hamlets","Tower Hamlets 028A","Urban major conurbation",London,7,2,E01004215,,E02000891,"Tower Hamlets 028",E43000220,E00167110,E14000882,16624,1,0,2020-02-19,"Crossharbour and London Arena",0.118984,E,E14,"Metropolitan Police","Thames Water",9C3XFXWM+GC,68500
